"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1",1.04713520087102,0.0582649964652715,-0.0882281130828647,-0.0249686094957475,-0.0704624495463752,-0.0341262692082041,-0.038680560855127,-0.036383784464222,0.00392758578128542,-0.00577972981959255,0.447666747560973,-0.0251060234678531,-0.14833691059528,-0.0953736396323477,-0.0834186240591739,-0.0871189860223,-0.111686641178012,-0.0281683919890603,-0.0223479287420215,-0.0461696223348754,-0.0488295642234876,-0.119244409643812,-0.00457244992180873,-0.17035259198332,-0.0649560753784336,0.339404168109319,-0.0503018567817608,-0.114582149875948,-0.0667522722995261,-0.0967085182185171,-0.104904280126235,-0.0734855569326945,-0.130875520854166,-0.0806114529147345,0.103022690236765,-0.05677994403816,-0.0597245291547049,-0.0907408257156513,0.348767948779933,-0.0684110552485133
"2",0.0582649964652715,1.04344465419162,-0.0174402868811128,-0.0366291665572675,-0.0672037753507312,0.0456916180176226,-0.0122578170759928,-0.0876980877618869,0.0307429409092932,0.019857791261797,-0.0123559699132113,0.430048313280308,-0.145863459097383,-0.0312602063614331,-0.128451145774877,-0.00101931721451081,-0.0942939584229491,-0.109321157801054,-0.0143779183599056,-0.071964187955812,-0.147257229385882,-0.0818285480962403,-0.137942525133876,0.0955630746081815,-0.136686168817483,-0.0860687506640654,-0.0227012789560078,-0.0594987776291038,-0.0764497726166835,0.217105732935461,0.0581472130606112,-0.112236297066432,0.142499761365918,-0.0196389104348001,-0.168546579778505,-0.0146527463041165,-0.0470431825861167,-0.0713850862162253,-0.105758209810033,-0.0235355780723621
"3",-0.0882281130828647,-0.0174402868811128,1.04805783754088,-0.0916438318180586,-0.236075731784613,-0.0101082699409149,-0.0598128667082014,-0.142320141673806,-0.052539741470335,0.0370836141935878,-0.161204747554584,-0.129471935281945,0.28949345038387,0.448069174193564,0.42822267050805,-0.129059693365628,-0.150879069079229,-0.241680258789771,-0.097660600739532,-0.157209927079803,-0.117860454639034,-0.253841395321103,0.211825110293122,-0.00263883902860935,0.199340069398969,0.0736749919085269,-0.144852484874034,-0.117654333680874,-0.147168891832384,0.137749164044558,0.142902187998514,-0.0604606754338404,-0.163000944475676,0.170728517349868,-0.226702135830277,0.137631380639897,-0.104413515940144,-0.101665236498034,0.0374958561099049,-0.156679901758825
"4",-0.0249686094957475,-0.0366291665572675,-0.0916438318180586,1.20873403206704,-0.121776752844041,0.0955532593244596,0.00187619148342651,-0.139522785813087,-0.00694774858248917,0.0449849175896512,-0.0861669035012843,-0.132171138305444,-0.185124593984655,-0.0269414815238314,-0.191661572943386,0.609098718933714,-0.124132420937276,-0.132485227384544,0.0343058889003132,-0.0268138828354488,-0.226172110509298,0.261313770818529,-0.19761945016253,-0.211851611559167,-0.084861470766282,-0.130041221737811,0.244667049626326,0.191379874300573,-0.00499450712184737,-0.0746044992769797,-0.0800519817425901,0.198711891240772,0.0321759723326789,-0.17629083863502,0.0191216449826606,-0.178764290132917,-0.231963127905173,0.00792240625606564,-0.15561985111687,0.129975459336878
"5",-0.0704624495463752,-0.0672037753507312,-0.236075731784613,-0.121776752844041,0.874719927013557,-0.030033295896206,-0.0824861721056024,-0.110420469577896,-0.141564364827226,0.0261886492623696,0.372059617051807,-0.127018114351491,0.255434415869162,-0.188255669491914,-0.181011990105213,-0.0904856283388836,0.357650780548178,0.324563459121927,-0.146638866511406,-0.199906411269714,0.3514082601011,0.271178130958958,0.225272048992016,0.0539953480462812,-0.275621509899819,-0.114287691364293,-0.190689859854927,0.0720751006618721,-0.181620537695967,-0.213539840359317,-0.270419409527253,-0.0642886360853517,0.0494999481016884,-0.0796593703937158,0.113397445130727,0.0831565559838047,-0.0532758877494702,-0.0493497742607442,0.0752846984389063,-0.219792176090117
"6",-0.0341262692082041,0.0456916180176226,-0.0101082699409149,0.0955532593244596,-0.030033295896206,1.16882508845413,0.0213791602386795,-0.125908987290926,0.0231557265923277,0.126520479466797,-0.0611673758618135,-0.120520396527648,-0.16405117983391,-0.00743851276858018,-0.141927530324932,0.563820815124967,-0.0586939243639146,-0.177763131193291,-0.013327683001671,-0.0544242759449242,-0.205098696358554,0.074303170066723,-0.167515974987713,-0.202556537874605,-0.115612754666739,-0.0983673011675039,0.311675991595181,0.311391348367248,-0.0726512578163409,-0.104177949130821,-0.0707569080580298,-0.0189223947231077,0.0120251948517855,-0.190159834533948,-0.0669878391088503,-0.184388447705519,-0.174376858309264,-0.034999829459445,-0.131798157524017,0.0835197214815124
"7",-0.038680560855127,-0.0122578170759928,-0.0598128667082014,0.00187619148342651,-0.0824861721056024,0.0213791602386795,1.09689868934064,-0.155590405265704,-0.0752326774351782,0.134529750983802,-0.101449300256154,-0.149023980455807,-0.150545349432689,0.475237879535559,-0.179853786626038,-0.00766426429418194,0.463243602827496,-0.183887868235705,0.46817087525585,-0.147316121088212,-0.202585983725769,-0.116348900945874,-0.155973201330855,-0.180805869147055,-0.152361176921226,-0.197933539241628,-0.066644304178588,0.242056184156323,0.141871583207722,0.0887512677052396,0.0244120829087203,-0.0902206156783945,-0.111490335503575,-0.00272717658210673,-0.124152051504719,-0.185016625863715,-0.0246348898492059,-0.127106451904988,-0.16933180247625,0.0927068270451338
"8",-0.036383784464222,-0.0876980877618869,-0.142320141673806,-0.139522785813087,-0.110420469577896,-0.125908987290926,-0.155590405265704,0.969574828901218,-0.0968851933255089,-0.0441673044556242,-0.154118112707431,0.384083339611035,-0.171020031276402,-0.179696742086489,0.377595437070913,-0.162412027452366,-0.151252049860659,0.392014088858266,-0.162421842736088,0.35281184567332,0.156201897441576,-0.196500507818241,-0.223953856388167,0.0378197604727255,0.133793604704664,0.0630941160564069,-0.114601780443389,-0.169852012513505,0.301212899147723,-0.0361580329386202,0.032598029532717,-0.0549444859821795,-0.0840664327848143,-0.124888197783857,0.00927691540967651,-0.0959527413719369,0.151981325441194,-0.122454007420845,-0.201977436135018,-0.0168906309926908
"9",0.00392758578128542,0.0307429409092932,-0.052539741470335,-0.00694774858248917,-0.141564364827226,0.0231557265923277,-0.0752326774351782,-0.0968851933255089,1.11419321925848,0.0593544929583939,-0.118910689997268,-0.0569468038614306,-0.173895909406895,-0.0993390142559644,-0.079924383054207,-0.101684867065477,-0.152557482595662,-0.164443791182784,0.51470513538099,0.45515580904072,-0.225936543699976,-0.18288670929608,-0.163226696001279,-0.186488918421988,0.1650749139261,-0.10585636264725,0.365041689190707,-0.120510581243925,0.202147240543408,-0.161921263266276,0.00302457967887908,0.0159905694754007,-0.185880370831235,-0.197256284664823,-0.177341073993253,-0.182454836812322,-0.00597603549402912,0.089035910933173,-0.14007244170151,0.315130971465261
"10",-0.00577972981959255,0.019857791261797,0.0370836141935878,0.0449849175896512,0.0261886492623696,0.126520479466797,0.134529750983802,-0.0441673044556242,0.0593544929583939,1.18193830750647,-0.0336060591709478,-0.085499464208201,-0.0713163792301729,0.0731253360201047,-0.0354513325106496,0.0794169328857902,0.0560271117766974,-0.0559750907729716,0.0538873799253416,-0.0932142772135487,-0.105689502823981,-0.0296603151147766,-0.102656580153938,-0.118066575597194,-0.105326337326273,-0.0837621589894378,-0.0270690802122165,0.087288790430689,-0.0863141327571107,-0.08760975020839,-0.0643966042062911,-0.0639941775736976,-0.0550328235356771,-0.0832910253707906,-0.0779024346075132,-0.097150205985998,-0.133859367105599,-0.0836051144498896,-0.0818579939474054,-0.0679497369135898
